business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,categories,price,takeout,delivery,outdoor,credit,has_tv,alcohol
z3RdarkVy7JIwIICn-eT9A,Mako's Retired Surfers Bar & Grill,Philadelphia,PA,19147,39.9415863,-75.1476509,3,49,"Nightlife, Dive Bars, American (New), Bars, Restaurants",1,TRUE,FALSE,TRUE,TRUE,TRUE,'full_bar'
CvDPDrGIMUQsZ8NeDWu2Ag,Bisou Bistro,Philadelphia,PA,19127,40.0235355,-75.219757,4,18,"French, American (New), Restaurants",3,FALSE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
7cpj7hjDTX5fb-6pYcZiGQ,Hungry Pigeon,Philadelphia,PA,19147,39.93906,-75.14959,4,449,"Coffee & Tea, Food, Comfort Food, American (New), Breakfast & Brunch, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
rOspf7E1Y8YAbVXTZyl-tQ,Cedar Point Bar and Kitchen,Philadelphia,PA,19125,39.9768423,-75.1277643,4,313,"Southern, Bars, Cocktail Bars, Restaurants, Nightlife, Barbeque, Sandwiches, Beer, Wine & Spirits, American (Traditional), Food, American (New), Gastropubs",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
oqy15jhe1lOXttEvd4Srog,El Poquito,Philadelphia,PA,19118,40.0735965366,-75.2026142093,3,394,"Mexican, Bars, Food, Nightlife, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
fRiGyKVgVyVe5DtB5mMAFQ,Bella T's Pizza,Philadelphia,PA,19149,40.031117,-75.062881,3,24,"Food, Pizza, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
ptXuSpg-ScJpAyE2QoLU4Q,West Tavern,Philadelphia,PA,19130,39.9595144642,-75.1634573936,3.5,88,"Dive Bars, Nightlife, Restaurants, Bars, Karaoke",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
cbr2Db20L6P50CsxsX6c2A,Apricot Stone,Philadelphia,PA,19123,39.9673315908,-75.1404441921,4.5,310,"Food, Restaurants, Armenian, Middle Eastern, Mediterranean",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
80CuLvezLk7SkkzWbcv1Dg,C19 Cichetteria Venezia,Philadelphia,PA,19103,39.9482333,-75.1726372,3.5,116,"Italian, Bars, Nightlife, Restaurants, Wine Bars",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
mRAEDyKqT5pXYLYJDoh6Rg,Paolo Gourmet Pizzeria,Philadelphia,PA,19107,39.9452319,-75.1643118,3,74,"Restaurants, Pizza",1,TRUE,TRUE,TRUE,TRUE,TRUE,'beer_and_wine'
lSZEa0IsVPWCT6Ym9NF6jw,Billy Murphy's Irish Saloon,Philadelphia,PA,19129,40.010788133,-75.1877212755,4.5,159,"Irish Pub, Restaurants, Burgers, Nightlife, Dive Bars, American (New), Irish, Bars",1,TRUE,TRUE,TRUE,FALSE,TRUE,u'full_bar'
IWHdx0NhDKADkGOgXgOFKQ,Tommy DiNic's,Philadelphia,PA,19147,39.95347837,-75.1593960603,4,2221,"Restaurants, American (Traditional), Sandwiches",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
A37C-01zpQty9FmxvZrxEg,El Taco,Philadelphia,PA,19104,39.960636,-75.1891359,4,69,"Restaurants, Mexican",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
qfAEbGBZSq4oi6nkr9gOiQ,Jo Jo Place,Philadelphia,PA,19103,39.9521115,-75.1738349,3.5,21,"Food Delivery Services, Chinese, Restaurants, Food, Ethnic Food, Specialty Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
mAEA3VaTrvs64VLP2p_SsQ,Wendy's,Philadelphia,PA,19144,40.0310497,-75.1782729,1.5,18,"Restaurants, Food, Fast Food, Burgers",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
vEgKBcuZxPsaExMXBP0SgQ,Palm Tree Market,Philadelphia,PA,19123,39.9623128,-75.140731,4.5,87,"Food, Convenience Stores, Grocery, Delicatessen, Restaurants, Coffee & Tea, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
_IMYHwq1YIkuyliJVivpAA,Frusco's Steak Shop,Philadelphia,PA,19135,40.0360695,-75.0428276,3,29,"Sandwiches, Restaurants, Cheesesteaks, Steakhouses",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
edglJsudUEULkxm-rLtQbg,Brigantessa,Philadelphia,PA,19147,39.930511,-75.162822,3.5,215,"Italian, Bars, Nightlife, Restaurants, Pizza",3,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
WP9GAuhvmUhm8MAxMqhgrQ,Indian Kitchen Lovash,Philadelphia,PA,19147,39.94126,-75.1470703,3.5,278,"Beer, Wine & Spirits, Gluten-Free, Salad, Vegan, Nightlife, Desserts, Event Planning & Services, Halal, Caterers, Pakistani, Bars, Food, Restaurants, Indian, Vegetarian, Cocktail Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
PhvIKjKB-tkC6Lld0gQn9Q,Pandora's Lunchbox,Philadelphia,PA,19107,39.9491161725,-75.1615435784,4,103,"Italian, Restaurants, Pizza, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,'beer_and_wine'
oXjSx3T9NeWRKMDBFt1ZZQ,The Latest Dish,Philadelphia,PA,19147,39.9411828,-75.1491621,4.5,108,"Restaurants, Vegetarian, American (New)",2,TRUE,FALSE,FALSE,TRUE,FALSE,'full_bar'
-6nQZ-QCkAyNHdtaxOxDpQ,Bimini Juice Bar & Salad Bar,Philadelphia,PA,19123,39.9631993932,-75.1408262551,4,79,"Salad, Restaurants, Juice Bars & Smoothies, Vegan, Vegetarian, Food, Coffee & Tea",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
bi8cQT77t7hOlKbB7diCPg,Tiffin - Mount Airy,Philadelphia,PA,19119,40.0530319,-75.1956803,3,176,"Pakistani, Restaurants, Indian",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
lHN1ljK30dCRgV6de1fFPw,Takka Grill & Shrimpie's,Philadelphia,PA,19138,40.0675197,-75.1471273,2.5,24,"Seafood, Barbeque, American (Traditional), Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,'full_bar'
erbA3m2FNa6BKMlW0a8P_w,Xinying Chinese Restaurant,Philadelphia,PA,19134,39.983144,-75.114942,4,51,"Restaurants, Chinese",1,TRUE,TRUE,FALSE,FALSE,FALSE,u'none'
yhMpYBlu_yimn9sT-cIayA,Fitz and Starts,Philadelphia,PA,19147,39.939060062,-75.1495900378,4.5,30,"Food, Restaurants, Bakeries, Wine Bars, Bars, American (New), Breakfast & Brunch, Nightlife",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
HxX6dXDeAOpkUPT4xT1wiw,Hokkaido,Philadelphia,PA,19107,39.948862,-75.162895,3.5,39,"Japanese, Asian Fusion, Sushi Bars, Restaurants, Thai",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
WrBTJTa7q6Ju44d0A7rJyA,European Republic,Philadelphia,PA,19147,39.941873,-75.1525336,3.5,50,"Specialty Food, Ethnic Food, Modern European, Seafood, Imported Food, Food, American (New), Restaurants",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
uH2p7qPdU4wUHyP2vxVNZg,KFC,Philadelphia,PA,19134,39.99406085,-75.0949740366,3,11,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Philadelphia,PA,19147,39.9332010583,-75.159265814,3,4250,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks",2,TRUE,TRUE,TRUE,FALSE,TRUE,'none'
l2AIWFZ3ILuS4ovhdp_eeA,Steaks On South,Philadelphia,PA,19147,39.9413318,-75.1480397,3.5,97,"Cheesesteaks, Sandwiches, Burgers, Pizza, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
h19gWCpOaU-oMwfybICyBw,El Punto,Philadelphia,PA,19120,40.0171903,-75.1168879,4,33,"Restaurants, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
fWRWzBfQnMcNiaOi5TJVdw,Cafe V and Kitchen,Philadelphia,PA,19147,39.943354,-75.164005,3,140,"Food, Coffee & Tea, Restaurants, Cafes",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
FYhsm9Efvw8lw7zAOIDUbg,Rosa Blanca,Philadelphia,PA,19106,39.949786,-75.152623,3.5,224,"Cuban, Restaurants, Diners",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
LizaSXXtaPjbxGtwo_rw9Q,Gnocchi,Philadelphia,PA,19147,39.9413851,-75.1503311,4,260,"Italian, Restaurants",2,TRUE,TRUE,TRUE,FALSE,FALSE,'none'
Cz-2ekKVyKheFccKtYP1YA,Philly Poké,Philadelphia,PA,19107,39.9552705,-75.1566319,4.5,76,"Food, Restaurants, Sushi Bars, Fast Food, Poke",1,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
eZ-t73r7ETHjyclRB7SnwQ,Bliss,Philadelphia,PA,19102,39.948591,-75.164706,3.5,121,"American (New), Restaurants",3,TRUE,FALSE,TRUE,TRUE,TRUE,'full_bar'
vOIREhuiq543Q5qXRjoFIw,Gianfranco Pizza Rustica,Philadelphia,PA,19107,39.947168,-75.1594219,3,39,"Restaurants, Pizza, Sandwiches, Italian",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
bMMf5bjTAT8LrwhE84ZuNw,Chipotle Mexican Grill,Philadelphia,PA,19103,39.9495628765,-75.1666627067,3.5,115,"Fast Food, Mexican, Restaurants, Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
vhOXL8_Z5goUiv9MNaD80A,Taste of Asia,Philadelphia,PA,19153,39.912509,-75.2429554,4,15,"Laotian, Thai, Chinese, Vietnamese, Food, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
xbaxgLzJEM7AtrNJCPhkmg,Odd Fellows Café,Philadelphia,PA,19107,39.9467659,-75.1611269,3.5,50,"Latin American, Cafes, Restaurants",2,TRUE,FALSE,TRUE,TRUE,FALSE,u'none'
0EpCmB1qbtH6Xh1RgBnQaQ,Moldova Restaurant,Philadelphia,PA,19115,40.0878058324,-75.0353127586,4,29,"Modern European, Restaurants, Steakhouses, Russian, Breakfast & Brunch",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
Emrw1nbhx9i3_y05V3Y70w,Cosi,Philadelphia,PA,19121,39.9810059401,-75.157750994,2,25,"Salad, American (New), Pizza, Sandwiches, Restaurants, Cafes",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
eoN0GAIRV0WmwUm7FmzKgQ,Yakitori Boy,Philadelphia,PA,19107,39.9559497,-75.1571603,3.5,748,"Japanese, Sushi Bars, Karaoke, Nightlife, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
1NMz64NAM9ED-x6-dbVxdw,Buffalo Billiards,Philadelphia,PA,19106,39.94819,-75.1433,3.5,241,"Sports Bars, Pool Halls, Nightlife, Restaurants, Bars, American (Traditional)",2,FALSE,FALSE,FALSE,TRUE,TRUE,'full_bar'
nDWDC9JyQSMGnyrMxeGmwQ,Wood Street Pizza,Philadelphia,PA,19107,39.9584362305,-75.1583431994,4,139,"Pizza, Salad, Burgers, Sandwiches, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
qsm7SkX60JsajT7Yz248FA,Café Soho,Philadelphia,PA,19126,40.0550205,-75.1260334,4,800,"Coffee & Tea, Food, Japanese, Restaurants, Chicken Wings, Korean, Asian Fusion",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'beer_and_wine'
O3S4jdMvdf1VCPDoLYtqaA,El Cafeito,Philadelphia,PA,19122,39.976615,-75.140854,4.5,60,"Sandwiches, Coffee & Tea, Food, Cuban, Restaurants, Latin American",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
fPmJpsMSGIs9qXGMV0TPMg,Viet Tofu,Philadelphia,PA,19147,39.9366266,-75.1619548,4,25,"Specialty Food, Restaurants, Food, Ethnic Food, Vietnamese, Grocery",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
_1erJ4alN71jOjeoThCfxg,Green Garden,Philadelphia,PA,19143,39.9485776,-75.2162769,2.5,27,"Chinese, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
uvLWDDTcBRrVeOCnv9DrBQ,Sphinx Cafe,Philadelphia,PA,19106,39.9479756,-75.1426049,3,25,"Middle Eastern, Restaurants",2,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
2BeDv6iW6L1BMxjAdDq_ww,Ramen Bar,Philadelphia,PA,19104,39.957586,-75.1917594,3.5,88,"Ramen, Bars, Japanese, Nightlife, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
wqpTOjsmogJy7syELpUE0g,La Virgen De Las Nieves,Philadelphia,PA,19148,39.9255887619,-75.1592664421,4,41,"Restaurants, Mexican",1,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
i4uxP1u2a-t82ELdNrVCKA,Jyoti Indian Bistro,Philadelphia,PA,19119,40.0604497,-75.1915154,3.5,95,"Indian, Restaurants",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
KxccJ1WW9J-I7TxHQazA_Q,TT Skewer,Philadelphia,PA,19107,39.9563999,-75.1570804,4.5,118,"Restaurants, Barbeque, Hot Pot, Halal, Chinese",1,TRUE,TRUE,FALSE,FALSE,TRUE,'none'
vsjZ6QzDk-gZwh3b1a9r0A,Horn & Hardart Coffee,Philadelphia,PA,19103,39.9542677,-75.1678993,4,13,"Breakfast & Brunch, Restaurants, Vegetarian, Coffee & Tea, Juice Bars & Smoothies, Food, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
HNI6qvswn1KYybgJVqUWGg,Marinucci's Deli - Mayfair,Philadelphia,PA,19149,40.0415039,-75.0541217,4.5,130,"Delis, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
OxQK9EMUXqynT7dbWAP9wA,Mission BBQ,Philadelphia,PA,19116,40.1005522045,-75.0092536759,4,242,"American (New), Barbeque, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
o996tDYd0KRgeuY9mDeAGg,Abner's Cheesesteaks,Philadelphia,PA,19104,39.9553957,-75.1986337,3.5,223,"Cheesesteaks, Restaurants, Sandwiches, Pizza, American (Traditional)",1,TRUE,TRUE,FALSE,TRUE,TRUE,'beer_and_wine'
_qgqa4X1OiMLqub1hHaMjg,Res Ipsa Cafe,Philadelphia,PA,19103,39.9508611,-75.1783641,4,205,"Restaurants, Coffee & Tea, Cafes, Food, Breakfast & Brunch, Italian",1,TRUE,FALSE,FALSE,TRUE,TRUE,'none'
p32eg0OGN731AMsi3QzBMw,JD Mcgillicuddy's Manayunk,Philadelphia,PA,19127,40.0255643503,-75.2222046729,3,75,"Restaurants, Nightlife, Beer, Wine & Spirits, Food, American (Traditional), Bars, Sports Bars, Chicken Wings",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
69ke4OmxhjG6-7L_rhc-mQ,Little John's Pizza,Philadelphia,PA,19103,39.957553,-75.17403,3.5,17,"Event Planning & Services, Caterers, Restaurants, Pizza, Cheesesteaks",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
AaTpjyw-EiODgi3tR4Xr-g,Estia,Philadelphia,PA,19102,39.9483920508,-75.1653502258,4,761,"Restaurants, Greek, Mediterranean, Seafood",3,TRUE,TRUE,TRUE,TRUE,FALSE,'full_bar'
lWedWkinrM5j13pyimbpbA,Miles Table,Philadelphia,PA,19146,39.944043,-75.1695127,4.5,514,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Event Planning & Services, American (Traditional), Caterers",2,TRUE,TRUE,TRUE,TRUE,FALSE,'beer_and_wine'
jxEMFqwDJXjCxmcm5t5jVQ,Cleavers,Philadelphia,PA,19103,39.9514103,-75.1706011,4,1304,"Food, Restaurants, Cocktail Bars, Cheesesteaks, Beer, Wine & Spirits, Sports Bars, Lounges, Sandwiches, Nightlife, Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
ME7nOO4hHoCwkbssGqsyPA,Blackbird Pizzeria,Philadelphia,PA,19147,39.9427139128,-75.1521387816,4,716,"Restaurants, Pizza, Vegan",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
Ytr6wJ0Y6SXOgM0ea9RSXQ,Pura Vida,Philadelphia,PA,19123,39.963675,-75.1476332,4,144,"Spanish, Restaurants, Seafood, Latin American, Mexican, Tapas Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
JIvfg4W979rqqfGDRD4MXA,Café Rue 52,Philadelphia,PA,19143,39.9518141,-75.2263297,4,18,"Creperies, Coffee & Tea, Food, Desserts, Restaurants",1,TRUE,FALSE,TRUE,TRUE,TRUE,u'none'
SGi8AJhR8iS-LsQwcMOAVA,Eulogy Belgian Tavern,Philadelphia,PA,19106,39.9483817004,-75.1438970408,4,678,"Food, Belgian, Fish & Chips, Nightlife, Beer, Wine & Spirits, Food Delivery Services, Bars, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
8iXOCgIvyCWxoE8gnX3IIw,IHOP,Philadelphia,PA,19116,40.0996149,-75.01003,3,48,"American (New), Restaurants, American (Traditional), Breakfast & Brunch, Burgers",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
Aga2sEL7yQSycmx3Txk_XA,Indonesia,Philadelphia,PA,19145,39.92523,-75.17543,4,91,"Indonesian, Ethnic Food, Food, Restaurants, Specialty Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
hz_jlKOsbQT3bsucp670qA,Ochatto,Philadelphia,PA,19104,39.9545950448,-75.1951047019,3.5,217,"Noodles, Food, Restaurants, Japanese, Chinese, Bubble Tea",2,TRUE,TRUE,FALSE,TRUE,TRUE,'beer_and_wine'
8awz5GSXpwf3MIxztHmoGg,Paganos Market and Bar,Philadelphia,PA,19103,39.9543093077,-75.1739177338,3,77,"Wineries, Caterers, Bars, Italian, Food Delivery Services, Food, Event Planning & Services, Nightlife, Cocktail Bars, Arts & Entertainment, Sandwiches, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
IsRc98sNAR3tuPDB1GJrZQ,Santucci Brothers V,Philadelphia,PA,19128,40.0207263,-75.2129837,3,31,"Restaurants, Pizza",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
tJH6fNXoMkgWRyN_Y76eZg,New China Court,Philadelphia,PA,19118,40.0731087397,-75.1946631098,3.5,21,"Restaurants, Chinese",1,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
_pKEjjvNINYXArJwQSsoOg,Carman's Country Kitchen,Philadelphia,PA,19147,39.933334,-75.162014,4,135,"Breakfast & Brunch, Restaurants",2,FALSE,FALSE,TRUE,FALSE,FALSE,'none'
uJZgom8HpK74xz8IojpT0A,Pizzeria Beddia,Philadelphia,PA,19122,39.970799,-75.134989433,4,599,"Italian, Specialty Food, Pizza, Food, Restaurants, Nightlife, Bars, Juice Bars & Smoothies",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'full_bar'
Ova0c27WAdEEG4zl_cUyEw,Blue Bananas Café,Philadelphia,PA,19147,39.9412971,-75.1466064,3.5,21,"Restaurants, Caribbean",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
p9Dd6AjOawHGGzcUntYr-A,Pho & Cafe Saigon,Philadelphia,PA,19104,39.9522455215,-75.2091038318,3.5,183,"Food, Restaurants, Vietnamese, Ethnic Food, Specialty Food",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
pq-vWtG-d6bvzCnE-dKShQ,Kai Japanese Cuisine,Philadelphia,PA,19107,39.950949,-75.1570348,4.5,141,"Sushi Bars, Japanese, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
QXGnmsKYANxOyZBqM-zlJA,The Plough & the Stars,Philadelphia,PA,19106,39.948524,-75.1437297,3.5,454,"Nightlife, Irish, Restaurants, Bars, Gastropubs, Pubs",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
4tU9hlfzrCpcGWTIm-OKVA,Rouge,Philadelphia,PA,19103,39.949638,-75.170671,3.5,495,"Breakfast & Brunch, Lounges, Restaurants, Food, Burgers, American (Traditional), Asian Fusion, American (New), Tapas Bars, French, Bars, Beer, Wine & Spirits, Nightlife",2,TRUE,TRUE,TRUE,TRUE,FALSE,'full_bar'
vM2wY0rll14F8sZIvJGG5w,Traditional Szechuan Restaurant,Philadelphia,PA,19104,39.951523,-75.203284300000007,4,14,"Chinese, Nightlife, Szechuan, Restaurants, Bars, Karaoke",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
Yu401DtSmkXpJhgXnQcFrg,Joy Tsin Lau Chinese Restaurant,Philadelphia,PA,19107,39.95544,-75.156989,3,398,"Restaurants, Venues & Event Spaces, Chinese, Dim Sum, Event Planning & Services",2,TRUE,FALSE,FALSE,TRUE,TRUE,'full_bar'
JUiwOZynj3Wid_spJoxUug,Breezy's Cafe,Philadelphia,PA,19146,39.9342445,-75.1778899,4.5,41,"Vegan, Vegetarian, Cafes, Restaurants",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
pQNkUQwI_YXmoukFlu3YoQ,Meritage,Philadelphia,PA,19146,39.9457655,-75.1750607,4,162,"Nightlife, Bars, Local Flavor, Wine Bars, Restaurants, American (Traditional)",3,FALSE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
8jY6KM_74NZp6yomYtpouQ,Yoshi,Philadelphia,PA,19103,39.9620123879,-75.200058746,3.5,43,"Sushi Bars, Restaurants, Bubble Tea, Ice Cream & Frozen Yogurt, Food",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
hcP48OHgtr-YbdDiQ81qBg,Red Zone Old City,Philadelphia,PA,19106,39.948923,-75.143534,2,46,"Burgers, Restaurants, Nightlife, Bars, Food, Beer, Wine & Spirits, Sports Bars",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
W23Gvu7dJDjPq3PC8Q-f6A,Wah-Gi-Wah,Philadelphia,PA,19104,39.95705,-75.2111445,3.5,135,"Halal, Restaurants, Indian, Food, Pakistani",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
J8S7cPPlTgsQnXKVfTyN8g,PYT,Philadelphia,PA,19123,39.9665050097,-75.1391493002,3,806,"American (Traditional), Food, Salad, Burgers, Bars, Nightlife, Restaurants",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
502_oIIGv3G7ZHXUeMiZvA,Johnny Rock's Grill,Philadelphia,PA,19136,40.046191,-75.0150899,4,40,"Food, Food Delivery Services, Barbeque, Restaurants, Cheesesteaks",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
Hr6aM0s-woIJaW6DJSbvNQ,Aki Nom Nom Sushi & Ramen,Philadelphia,PA,19107,39.948896,-75.1611319,3.5,573,"Sushi Bars, Restaurants, Lounges, Ramen, Japanese, Nightlife, Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
EPMHuTHu46B123ivRIZ-Xg,Magic Carpet,Philadelphia,PA,19176,39.9528123,-75.1920992,4,135,"Food Stands, Vegetarian, Restaurants, Mediterranean, Food",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
kXzYfIPhf5G19hm0hwM8Qw,Leziz Turkish Cuisine,Philadelphia,PA,19147,39.9414289,-75.1503017,4,238,"Vegetarian, Middle Eastern, Restaurants, Turkish, Seafood",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
8JSUpnzIRstdC4VnOrHGXA,Divan Turkish Restaurant,Philadelphia,PA,19107,39.9490326,-75.1546258,4,43,"Mediterranean, Restaurants, Falafel, Turkish, Sandwiches",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
OOfY8bhTuC5A4qbdn8wFBA,Desi Village,Philadelphia,PA,19143,39.9491434,-75.2142152,3.5,113,"Restaurants, Pakistani, Indian, Vegan",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
klkMDRLSe0cLkqKEBsujtw,Chef Tony's Kitchen,Philadelphia,PA,19136,40.048232,-75.0119634,4,16,"American (New), Caterers, Event Planning & Services, Food, Farmers Market, Cajun/Creole, Street Vendors, Restaurants, Burgers, Chicken Wings",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
35GnZKj5t18rDyA1PyQENA,Ridge Ave Pizza & Grill,Philadelphia,PA,19130,39.967954,-75.1621932,3,16,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
8uc-V5fIPcsHfLc6wR6aOQ,Redwood,Philadelphia,PA,19147,39.941523,-75.148861,3,61,"Nightlife, American (New), Restaurants, Bars, Breakfast & Brunch",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
zcio2NjmGKZFOXfTtQA4ZA,Mexican Post,Philadelphia,PA,19106,39.948011,-75.142785,2.5,90,"Restaurants, Mexican, Tex-Mex",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
5ICrDkwtX4ykKOLVJ1tFJA,Kaffa Crossing,Philadelphia,PA,19104,39.9568639964,-75.2104099153,4,207,"Restaurants, Coffee & Tea, Ethiopian, Food, Breakfast & Brunch, Juice Bars & Smoothies",1,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
oDKGXVSQfegQt1QU9KLiJA,McDonald's,Philadelphia,PA,19149,40.0444786018,-75.0533566577,1.5,50,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
X6sTEsFWj1ZdiuGcUj9uYQ,JC's Deli,Philadelphia,PA,19145,39.923563,-75.1840635,4,11,"Restaurants, Italian, Delis",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
Y7bpk83gKWgCmi7yKGTTug,Wendy's,Philadelphia,PA,19148,39.918945,-75.140839,1.5,27,"Fast Food, Restaurants, Burgers",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
e_lqKAWIiE8wU6mk2HPI-Q,Taco Bell,Philadelphia,PA,19107,39.9502,-75.15762,2.5,68,"Restaurants, Breakfast & Brunch, Tacos, Mexican, Fast Food, Tex-Mex",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
iOKdzs-arrM9Jv4TKz5M1Q,Little Italy Pizza & Trattoria,Philadelphia,PA,19147,39.9374108,-75.1499642,3.5,101,"Food, Restaurants, Pizza",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
PrYSQ_FVZAXB46KcscmLrw,Sandler's On 9th,Philadelphia,PA,19107,39.9493831,-75.1551309,4,246,"American (New), Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,'full_bar'
-DGsnMlRrR_tv8avrpQLQw,Sam's Morning Glory Diner,Philadelphia,PA,19147,39.9408607,-75.1589045,4,741,"Breakfast & Brunch, Restaurants, Diners",2,TRUE,TRUE,TRUE,FALSE,FALSE,'none'
32It9NN_lVismU9tcuLB0A,Relish,Philadelphia,PA,19138,40.0634207,-75.1531244,3.5,368,"Caterers, Arts & Entertainment, Nightlife, Desserts, Jazz & Blues, Event Planning & Services, Food, Seafood, Southern, Soul Food, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
